Solute_SMILES,Solvent_SMILES,T_K,ln_gamma_inf
C1CO1,O,338.15,2.0491202112875824
C1CO1,O,348.15,2.073817003579541
C1CO1,O,358.15,2.05628549796263
BrC(Br)Br,O,288.15,8.474404681237589
BrC(Br)Br,O,293.15,8.19222453417844
BrC(Br)Br,O,293.15,8.39821594297153
BrC(Br)Br,O,293.15,8.43254774068724
BrC(Br)Br,O,298.15,9.153720283801205
BrC(Br)Br,O,303.15,8.19314031429476
BrC(Br)Br,O,303.15,8.325938250503455
BrC(Br)Br,O,303.15,8.408937377312926
BrC(Br)Br,O,308.15,8.049490912032333
BrC(Br)Br,O,308.15,8.686372093977209
BrC(Br)Br,O,313.15,8.249684919197504
BrC(Br)Br,O,323.15,8.122570095702988
BrC(Br)Br,O,323.15,8.309435665811124
CC(C)Br,O,283.15,7.528562922784321
CC(C)Br,O,291.15,7.770611478285193
CC(C)Br,O,293.15,7.667813164824709
CC(C)Br,O,295.25,7.436923641395844
CC(C)Br,O,298.15,7.643065953848998
CC(C)Br,O,303.15,7.663492208055162
CC(C)Br,O,303.15,7.668472319027543
CC(C)Cl,O,283.15,7.062816972282007
CC(C)Cl,O,285.65,7.118818151863303
CC(C)Cl,O,293.15,7.239789109004419
CC(C)Cl,O,298.15,7.273862597875859
CC(C)Cl,O,303.15,7.241316138798626
CC(C)Cl,O,303.15,7.2482835644189825
CC(C)I,O,283.15,8.946469873707889
CC(C)I,O,293.15,8.941337420106214
CC(C)I,O,303.15,8.959404157877561
CC(C)S,O,288.15,7.016780072964621
CC(C)S,O,298.15,7.034978064122098
CC(C)S,O,308.15,7.081557314160349
CC(C)S,O,318.15,7.0299198129515394
CC(Cl)Cl,O,283.15,6.875611147655518
CC(Cl)Cl,O,283.15,7.000015357407435
CC(Cl)Cl,O,293.15,6.907165104863647
CC(Cl)Cl,O,293.15,6.953512276319866
CC(Cl)Cl,O,293.15,6.963814199712114
CC(Cl)Cl,O,293.15,6.9844107178711
CC(Cl)Cl,O,293.15,6.991278077953407
CC(Cl)Cl,O,293.15,7.003292705691201
CC(Cl)Cl,O,293.15,7.037624975773667
CC(Cl)Cl,O,298.15,6.992546693677877
CC(Cl)Cl,O,303.15,6.928616169649466
CC(Cl)Cl,O,303.15,6.9435566914455205
CC(Cl)Cl,O,303.15,6.958495920685321
CC(Cl)Cl,O,303.15,7.033197794672652
CC(Cl)Cl,O,303.15,7.043151182325747
CC(Cl)Cl,O,308.15,6.954467094404093
CC(Cl)Cl,O,308.15,7.024693513450019
CC(Cl)Cl,O,308.15,7.042653237430096
CC(Cl)Cl,O,308.15,7.125942568296098
CC(Cl)Cl,O,313.15,6.929154669988027
CC(Cl)Cl,O,313.15,6.9307586607471
CC(Cl)Cl,O,313.15,7.014320069210167
CC(Cl)Cl,O,318.15,6.899303664492333
CC(Cl)Cl,O,318.15,6.960992682364554
CC(Cl)Cl,O,323.15,6.855729084509972
CC(Cl)Cl,O,323.15,6.953837016769142
CC(Cl)Cl,O,323.15,6.9709647923800215
CC(Cl)Cl,O,323.15,6.991204485636411
C=C(Cl)Cl,O,288.15,7.708329837767133
C=C(Cl)Cl,O,290.15,7.648196266632225
C=C(Cl)Cl,O,293.15,7.543373977235245
C=C(Cl)Cl,O,293.65,7.669070324137751
C=C(Cl)Cl,O,298.15,7.775175043422364
C=C(Cl)Cl,O,301.65,7.711513168782036
C=C(Cl)Cl,O,302.65,7.649254432481664
C=C(Cl)Cl,O,303.15,7.562686441513587
C=C(Cl)Cl,O,311.65,7.796234840615945
C=C(Cl)Cl,O,313.15,7.563844206585477
C=C(Cl)Cl,O,318.15,7.83990754891921
C=C(Cl)Cl,O,324.15,7.745050421429707
C=C(Cl)Cl,O,328.15,7.834993863820787
C=C(Cl)Cl,O,333.65,7.696089904542072
C=C(Cl)Cl,O,338.15,7.729761704663646
C=C(Cl)Cl,O,344.15,7.447249988921338
C=C(Cl)Cl,O,347.65,7.607336715251325
C=C(Cl)Cl,O,354.15,7.426941852391999
C[N+](=O)[O-],O,293.15,3.564723969967892
C[N+](=O)[O-],O,298.15,3.4643255336966288
C[N+](=O)[O-],O,303.15,3.5182216109792948
C[N+](=O)[O-],O,313.15,3.432308376687208
C[N+](=O)[O-],O,323.15,3.3723554224272587
CC(C)(C)O,O,303.15,2.667776667261007
CC(C)(C)O,O,308.15,2.727355972960023
CC(C)(C)O,O,313.15,2.820682215218756
CC(C)(C)O,O,323.13,2.9623667850673123
CC(C)(C)O,O,323.15,2.9928932473301275
CC(C)(C)O,O,333.15,2.834483125777371
CC(C)(C)O,O,333.15,3.076164136266113
CC(C)(C)O,O,343.15,3.150849628857064
CC(C)(C)O,O,353.15,3.231231182117564
CC(C)(C)O,O,363.15,3.260758376798577
CC(C)(C)O,O,371.15,3.3027021349130563
CC(C)(C)O,O,373.15,3.1619667916950145
CCC(C)(C)C,O,298.15,12.212948949469606
CCC(C)(C)C,O,298.15,12.331096072842051
CCC(C)(C)C,O,298.15,12.466118840734527
CCC(C)(C)O,O,293.15,3.4700640229601896
CCC(C)(C)O,O,293.15,3.555893626927237
CCC(C)(C)O,O,298.15,3.6790487911002865
CCC(C)(C)O,O,303.15,3.685513796637635
CCC(C)(C)O,O,303.15,3.735312079566782
CCC(C)(C)O,O,313.15,3.852559584157324
CCC(C)(C)O,O,313.15,3.900769926366905
CCC(C)(C)O,O,323.15,3.9751987233711406
CCC(C)(C)O,O,323.15,4.053060655481264
CCC(C)(C)O,O,333.15,4.087153770336518
CCC(C)(C)O,O,333.15,4.1324685203132105
CCC(C)C,O,293.15,11.354291918762012
CCC(C)C,O,293.2,11.30046835964856
CCC(C)C,O,298.15,11.293946977721712
CCC(C)C,O,298.15,11.327702503168558
CCC(C)C,O,313.15,11.145157795036267
CCC(C)C,O,323.15,10.92194129348817
C=CC(=C)C,O,293.15,8.748011218462137
C=CC(=C)C,O,293.15,8.84414164905524
C=CC(=C)C,O,298.15,8.681225175669134
C=CC(=C)C,O,313.15,8.64536122691988
C=CC(=C)C,O,323.15,8.44541358344071
C=CC(=C)C,O,323.15,8.5077022950069
C=CC(=C)C,O,333.15,8.335397896122405
CC(C)C#N,O,298.15,4.754357138306469
CC(C)CO,O,283.15,3.4823533156231585
CC(C)CO,O,293.15,3.701484673471332
CC(C)CO,O,298.15,3.7171728930140566
CC(C)CO,O,298.15,3.7509289426783776
CC(C)CO,O,298.15,3.7846849657666377
CC(C)CO,O,298.15,3.8015628419756062
CC(C)CO,O,298.15,3.818441730206606
CC(C)CO,O,303.15,3.8514212583500824
CC(C)CO,O,303.15,3.901220871894059
CC(C)CO,O,308.15,3.8861306734621963
CC(C)CO,O,313.15,3.9385188692321114
CC(C)CO,O,323.15,3.9994806161740155
CC(C)CO,O,323.15,4.015054210346839
CC(C)CO,O,323.15,4.030625260987809
CC(C)CO,O,333.15,4.051482293312402
CC(C)CO,O,333.15,4.096798216216291
CC(C)CO,O,343.15,4.080355503341985
CC(C)CO,O,353.15,4.045017754085049
CC(C)CO,O,363.15,3.992047866788592
CC(C)CO,O,371.15,3.962670491326278
CC(Cl)CCl,O,282.65,7.756619055539544
CC(Cl)CCl,O,293.15,7.677103953035659
CC(Cl)CCl,O,293.15,7.797266622463029
CC(Cl)CCl,O,293.15,7.84876594014673
CC(Cl)CCl,O,298.15,7.753387467193059
CC(Cl)CCl,O,300.15,7.7434388105534335
CC(Cl)CCl,O,302.85,7.707377354049088
CC(Cl)CCl,O,303.15,7.629659969961279
CC(Cl)CCl,O,303.15,7.77905701309138
CC(Cl)CCl,O,303.15,7.895257220011813
CC(Cl)CCl,O,313.15,7.591543803614778
CC(Cl)CCl,O,313.15,7.671892003018832
CC(Cl)CCl,O,313.45,7.665983021249118
CC(Cl)CCl,O,322.95,7.596110998805951
CC(Cl)CCl,O,333.15,7.5029312423161105
CC(Cl)CCl,O,343.65,7.391421399884467
CCC(C)O,O,283.15,2.807786932889746
CCC(C)O,O,293.15,2.976534163500438
CCC(C)O,O,293.15,3.062362355851754
CCC(C)O,O,298.15,3.061018952251886
CCC(C)O,O,298.15,3.1622885420195406
CCC(C)O,O,298.15,3.212922136787835
CCC(C)O,O,303.15,3.2451476776070307
CCC(C)O,O,303.15,3.477540948249489
CCC(C)O,O,308.15,3.5077142285113063
CCC(C)O,O,313.15,3.3949948523522764
CCC(C)O,O,313.15,3.4110652008605054
CCC(C)O,O,323.15,3.499203923014223
CCC(C)O,O,323.15,3.514776035724366
CCC(C)O,O,323.18,3.5449253619448626
CCC(C)O,O,333.15,3.455931748762207
CCC(C)O,O,333.15,3.5616652090875087
CCC(C)O,O,333.15,3.591875590837156
CCC(C)O,O,333.55,3.820760423038219
CCC(C)O,O,343.15,3.6151145000458604
CCC(C)O,O,348.55,3.805802119758164
CCC(C)O,O,353.15,3.63155220249228
CCC(C)O,O,357.15,3.7332240370281924
CCC(C)O,O,363.15,3.6830298786583766
CCC(C)O,O,371.15,3.6139080323718087
CCC(C)O,O,373.15,3.53715208569436
CCC(C)=O,O,297.85,3.2689603890356214
CCC(C)=O,O,298.15,3.261720731920516
CCC(C)=O,O,298.15,3.278600276947517
CCC(C)=O,O,298.15,3.295477542196002
CCC(C)=O,O,298.15,3.3461109374568996
CCC(C)=O,O,303.15,3.4096019640059656
CCC(C)=O,O,303.25,3.4072159006542853
CCC(C)=O,O,313.15,3.454491672719873
CCC(C)=O,O,313.25,3.532544306740509
CCC(C)=O,O,323.15,3.6263043375688087
CCC(C)=O,O,323.25,3.592965842281121
CCC(C)=O,O,333.15,3.626096724006106
CCC(C)=O,O,333.15,3.6412032942112726
CCC(C)=O,O,333.25,3.6693041009890255
CCC(C)=O,O,343.15,3.2924533706564416
CCC(C)=O,O,343.15,3.6883993388770593
CCC(C)=O,O,343.15,3.7030633848802927
CCC(C)=O,O,353.15,3.3657187249408667
CCC(C)=O,O,353.15,3.693456463607043
CCC(C)=O,O,353.15,3.7077061151138304
CCC(C)=O,O,363.15,3.4100183621679334
CCC(C)=O,O,373.15,3.4677494991531925
CNC(C)=O,O,333.15,0.8808169103470013
CNC(C)=O,O,343.15,0.8941514567414977
CNC(C)=O,O,353.15,0.8722719664556134
CNC(C)=O,O,363.15,0.8452929948438382
CNC(C)=O,O,413.53,0.6993031933712821
COC(C)=O,O,293.15,3.0258103584207006
COC(C)=O,O,293.15,3.094472926188603
COC(C)=O,O,298.15,3.110648982997234
COC(C)=O,O,298.15,3.2287984325648087
COC(C)=O,O,303.15,3.1944683716160402
COC(C)=O,O,303.25,3.2585272144978226
COC(C)=O,O,313.25,3.3405623431248
COC(C)=O,O,323.25,3.376440100314138
COC(C)=O,O,333.25,3.430092533315644
COC(C)=O,O,343.25,3.440744964464655
CC[N+](=O)[O-],O,293.15,4.524324489338516
CC[N+](=O)[O-],O,298.15,4.471128949129368
CC[N+](=O)[O-],O,303.15,4.504478753178527
CC[N+](=O)[O-],O,313.15,4.4764739423110695
CC[N+](=O)[O-],O,323.15,4.4093645259153895
BrC(Br)C(Br)Br,O,283.15,10.596847210521146
BrC(Br)C(Br)Br,O,293.15,10.433706896477764
BrC(Br)C(Br)Br,O,298.15,10.360405942233209
BrC(Br)C(Br)Br,O,298.15,13.449086820005318
BrC(Br)C(Br)Br,O,303.15,10.275554430556909
BrC(Br)C(Br)Br,O,303.15,10.375152301358495
BrC(Br)C(Br)Br,O,313.15,10.0570709286199
CC(C)C(C)C,O,298.15,12.267515755822922
CC(C)C(C)C,O,298.15,12.436295082308677
CC(C)C(C)C,O,298.15,12.470050991282719
CC(C)C(C)C,O,313.25,12.434362929663914
CC(C)C(C)C,O,328.25,12.216191279051337
ClC(Cl)C(Cl)Cl,O,282.65,8.194883786732394
ClC(Cl)C(Cl)Cl,O,283.15,7.939208727584731
ClC(Cl)C(Cl)Cl,O,283.15,8.099159427632218
ClC(Cl)C(Cl)Cl,O,293.15,7.872203594036171
ClC(Cl)C(Cl)Cl,O,293.15,8.129693730270906
ClC(Cl)C(Cl)Cl,O,293.15,8.16402352537785
ClC(Cl)C(Cl)Cl,O,293.15,8.284186155477617
ClC(Cl)C(Cl)Cl,O,293.15,8.318517837269239
ClC(Cl)C(Cl)Cl,O,293.15,8.352849067852935
ClC(Cl)C(Cl)Cl,O,293.15,8.370014815157727
ClC(Cl)C(Cl)Cl,O,298.15,7.886194177371226
ClC(Cl)C(Cl)Cl,O,298.15,8.122486998060241
ClC(Cl)C(Cl)Cl,O,302.85,8.130951130915683
ClC(Cl)C(Cl)Cl,O,303.15,7.901976951857814
ClC(Cl)C(Cl)Cl,O,303.15,8.067973668442889
ClC(Cl)C(Cl)Cl,O,303.15,8.134373724231931
ClC(Cl)C(Cl)Cl,O,303.15,8.283769479861126
ClC(Cl)C(Cl)Cl,O,308.15,8.131674817867362
ClC(Cl)C(Cl)Cl,O,308.15,8.213324824846
ClC(Cl)C(Cl)Cl,O,312.75,8.08342736934149
ClC(Cl)C(Cl)Cl,O,313.15,8.098940671744685
ClC(Cl)C(Cl)Cl,O,313.15,8.227495756151097
ClC(Cl)C(Cl)Cl,O,323.15,8.042066059417152
ClC(Cl)C(Cl)Cl,O,323.25,8.022559107648277
ClC(Cl)C(Cl)Cl,O,328.65,7.967730684035328
ClC(Cl)C(Cl)Cl,O,333.15,7.9651045036509265
ClC(Cl)C(Cl)Cl,O,334.15,7.897768480141902
ClC(Cl)C(Cl)Cl,O,343.15,7.8546062532368035
ClC(Cl)C(Cl)Cl,O,343.65,7.80766456464055
ClC(Cl)C(Cl)Cl,O,353.15,7.727160591012582
ClC(Cl)C(Cl)Cl,O,353.75,7.7070986259465455
CC(C)[N+](=O)[O-],O,293.15,5.663387472295151
CC(C)[N+](=O)[O-],O,303.15,5.659684285934403
CC(C)[N+](=O)[O-],O,313.15,5.61479095666256
CC(C)[N+](=O)[O-],O,323.15,5.563097940157113
C=C(C)C(=O)OC,O,273.35,5.6891966163277825
C=C(C)C(=O)OC,O,283.15,5.819219055836518
C=C(C)C(=O)OC,O,293.15,5.944661157993283
C=C(C)C(=O)OC,O,293.15,5.978994619735713
C=C(C)C(=O)OC,O,298.15,5.9829635155130925
C=C(C)C(=O)OC,O,298.15,5.999841859237434
C=C(C)C(=O)OC,O,303.15,5.989269640060913
C=C(C)C(=O)OC,O,303.15,6.005870284415583
C=C(C)C(=O)OC,O,308.15,6.111977187335231
C=C(C)C(=O)OC,O,313.15,6.00792335477125
C=C(C)C(=O)OC,O,313.15,6.0400618355352265
C=C(C)C(=O)OC,O,323.15,5.9709199446162735
C=C(C)C(=O)OC,O,323.15,6.033210914264181
C=C(C)C(=O)OC,O,333.15,5.852188111855164
C=C(C)C(=O)OC,O,333.15,6.018342574816228
CCOC(=O)c1ccccc1C(=O)OCC,O,278.15,9.481168714855803
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.254070134837509
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.449561975902949
CCOC(=O)c1ccccc1C(=O)OCC,O,283.15,9.520651954675749
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.21460128139485
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.283265501990739
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.420593193698828
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.454924424225217
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.506422068606295
CCOC(=O)c1ccccc1C(=O)OCC,O,293.15,9.540751419504433
CCOC(=O)c1ccccc1C(=O)OCC,O,298.15,9.523112538987519
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.128427249500296
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.46042181822483
CCOC(=O)c1ccccc1C(=O)OCC,O,303.15,9.543421149811246
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.416988620761195
CCOC(=O)c1ccccc1C(=O)OCC,O,313.15,9.497337209708268
CCOC(=O)c1ccccc1C(=O)OCC,O,323.15,9.42179993051346
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,283.15,13.802338181893912
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,283.15,13.908973578273978
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.84893566282386
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.866099104075085
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.900430582934316
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.934768061613822
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,293.15,13.951927782567253
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,298.15,13.945555881303966
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.827636737762115
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.844234059983393
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,303.15,13.91062981045223
CCCCOC(=O)c1ccccc1C(=O)OCCCC,O,313.15,13.85665250129545
Cc1ccccc1[N+](=O)[O-],O,283.15,9.663636454219336
Cc1ccccc1[N+](=O)[O-],O,293.15,9.50446415200744
Cc1ccccc1[N+](=O)[O-],O,303.15,9.363928036197038
Cc1ccccc1[N+](=O)[O-],O,303.15,9.430326945275171
Cc1ccccc1[N+](=O)[O-],O,313.15,9.22390791519772
O=[N+]([O-])c1ccccc1Cl,O,313.15,9.7249289071027
Cc1ccc(C(C)C)c(O)c1,O,338.15,9.018512573706774
c1ccc2ncccc2c1,O,293.5,7.026542254966188
c1ccc2ncccc2c1,O,296.15,6.95226964828878
c1ccc2ncccc2c1,O,313.2,7.013690629390806
c1ccc2ncccc2c1,O,323.15,6.946427764963284
CCN(CC)c1ccccc1,O,333.15,10.882775618529026
COC(=O)c1ccccc1,O,282.85,8.053969724831443
COC(=O)c1ccccc1,O,293.25,8.106240051572694
COC(=O)c1ccccc1,O,298.1,8.15247455497655
COC(=O)c1ccccc1,O,302.75,7.826909905990922
COC(=O)c1ccccc1,O,313.35,7.974112934920819
COC(=O)c1ccccc1,O,322.95,7.946306120554488
COC(=O)c1ccccc1,O,333.25,7.853130914417826
CCOC(=O)c1ccccc1,O,298.15,9.021520949705927
CCOC(=O)c1ccccc1,O,313.15,9.26343554201033
CCOC(=O)c1ccccc1,O,323.15,9.190853734749881
CCOC(=O)c1ccccc1,O,333.25,9.051302435609179
CCOC(=O)c1ccccc1,O,343.65,8.973669487457002
CCOC(=O)c1ccccc1,O,353.35,8.937349848267392
CCOC(=O)c1ccccc1,O,363.45,8.740989329749212
Cc1ccccc1C,O,283.15,10.43100508798247
Cc1ccccc1C,O,288.15,10.442687782514604
Cc1ccccc1C,O,288.15,10.512540914073881
Cc1ccccc1C,O,293.15,10.40458400099226
Cc1ccccc1C,O,298.15,10.21785658900017
Cc1ccccc1C,O,298.15,10.263425168168308
Cc1ccccc1C,O,298.15,10.273553436292428
Cc1ccccc1C,O,298.15,10.292118423316126
Cc1ccccc1C,O,298.15,10.319124089165781
Cc1ccccc1C,O,298.15,10.379886314261311
Cc1ccccc1C,O,298.15,10.395075309498706
Cc1ccccc1C,O,298.15,10.415328660523443
Cc1ccccc1C,O,298.15,10.417017516276196
Cc1ccccc1C,O,298.15,10.442334875475694
Cc1ccccc1C,O,298.15,10.462588922467008
Cc1ccccc1C,O,308.15,10.30411430800404
Cc1ccccc1C,O,318.15,10.220802453615647
Cc1ccccc1O,O,349.05,4.93742640482585
Cc1ccccc1O,O,361.85,4.820604094232248
Cc1ccccc1O,O,371.65,4.739150227954445
Clc1ccccc1Cl,O,283.15,10.74803520599738
Clc1ccccc1Cl,O,283.15,10.836894954810473
Clc1ccccc1Cl,O,293.15,10.91327591344558
Clc1ccccc1Cl,O,293.15,10.981939649989698
Clc1ccccc1Cl,O,293.15,11.033436996513277
Clc1ccccc1Cl,O,293.15,11.067768972960682
Clc1ccccc1Cl,O,298.0,10.952263379856767
Clc1ccccc1Cl,O,298.15,10.91032623368278
Clc1ccccc1Cl,O,298.15,11.34915516459912
Clc1ccccc1Cl,O,303.15,10.743359336315168
Clc1ccccc1Cl,O,303.15,10.876156727485435
Clc1ccccc1Cl,O,308.15,10.681591500820907
Clc1ccccc1Cl,O,313.15,10.623515194501287
Clc1ccccc1Cl,O,318.15,10.584724082070238
Clc1ccccc1Cl,O,323.0,10.658648977175393
Clc1ccccc1Cl,O,333.65,11.906601352503417
Clc1ccccc1Cl,O,343.85,11.891608445638235
Clc1ccccc1Cl,O,353.15,11.389269718656163
Clc1ccccc1Cl,O,363.65,11.485631346395683
Cc1ccccc1N,O,356.36,6.195196914502056
Cc1ccccc1N,O,366.84,5.583736881345558
Cc1ccc(C)c(C)c1,O,288.15,11.765418087796167
Cc1ccc(C)c(C)c1,O,298.15,11.697494494304662
Cc1ccc(C)c(C)c1,O,298.15,11.732936113866593
Cc1ccc(C)c(C)c1,O,298.15,11.734619966919329
Cc1ccc(C)c(C)c1,O,298.15,11.829136683535983
Cc1ccc(C)c(C)c1,O,308.15,11.662405253147588
Cc1ccc(C)c(C)c1,O,318.15,11.517325769414711
Cc1ccc(N)c(C)c1,O,283.15,6.86492919428068
Cc1ccc(N)c(C)c1,O,293.15,6.9122451842549895
Cc1ccc(N)c(C)c1,O,303.15,7.047456349939451
Cc1ccc(N)c(C)c1,O,313.15,7.036895795805227
Cc1ccc(N)c(C)c1,O,323.15,7.049549936599811
Cc1ccc(N)c(C)c1,O,333.15,6.932008770782842
Cc1ccc(N)c(C)c1,O,343.15,6.959379518601273
Cc1ccc(N)c(C)c1,O,353.15,6.891103402852352
CCC(C)CC,O,298.15,12.496044594213059
CCC(C)CC,O,298.15,12.799849665707075
CCC(C)CC,O,298.15,12.833606060417612
CCC(C)CC,O,298.3,12.859420745714756
CCC(C)CC,O,324.5,12.685584057223926
CCC(C)CC,O,351.2,12.238046006106298
CCC(C)C=O,O,371.7,3.7987781566067667
CCC(=O)CC,O,298.15,4.682964213428112
CCC(=O)CC,O,298.15,4.716720505224825
CCC(=O)CC,O,298.15,4.7673570603616655
CCC(=O)CC,O,298.15,4.953013243381575
CCC(=O)CC,O,303.15,4.982139793016281
CCC(=O)CC,O,333.15,4.958464421767347
CCC(=O)CC,O,373.15,4.919601291732424
CC1CCCC1,O,298.15,11.603451491669599
CC1CCCC1,O,298.15,11.620325898579935
CCOC(=O)C(C)C,O,302.85,7.009716021956604
CCOC(=O)C(C)C,O,313.25,7.130234609750714
CCOC(=O)C(C)C,O,323.25,7.263602880767716
CCOC(=O)C(C)C,O,333.35,7.285506548522785
CCOC(=O)C(C)C,O,343.55,7.258313554185544
CCOC(=O)C(C)C,O,353.65,7.283235293999723
CC(C)COC(=O)C(C)C,O,292.55,9.628543999532535
CC(C)COC(=O)C(C)C,O,302.75,9.64988479373721
CC(C)COC(=O)C(C)C,O,312.65,9.644094868546798
CC(C)COC(=O)C(C)C,O,323.15,9.637651769314159
CC(C)COC(=O)C(C)C,O,332.95,9.747973443661765
CC(C)COC(=O)C(C)C,O,343.35,9.778978195817318
CC(C)COC(=O)C(C)C,O,353.25,9.88015239318907
CC(C)COC(=O)C(C)C,O,363.45,9.575101534151639
CC(C)c1ccccc1,O,288.15,11.636204481130399
CC(C)c1ccccc1,O,295.15,11.575750018103463
CC(C)c1ccccc1,O,298.15,11.508356041035851
CC(C)c1ccccc1,O,298.15,11.51341534495943
CC(C)c1ccccc1,O,298.15,11.56911674461997
CC(C)c1ccccc1,O,298.15,11.781783980679798
CC(C)c1ccccc1,O,298.15,11.815538020960338
CC(C)c1ccccc1,O,305.3,11.350035878552369
CC(C)c1ccccc1,O,308.15,11.499749035853597
CC(C)c1ccccc1,O,312.7,11.288327105936256
CC(C)c1ccccc1,O,318.15,11.36973615587814
CC(C)c1ccccc1,O,323.8,11.116402754178273
CC(=O)c1ccccc1,O,293.05,7.0151916385843025
O=[N+]([O-])c1ccccc1,O,283.15,8.061546801983699
O=[N+]([O-])c1ccccc1,O,288.15,8.087612629129737
O=[N+]([O-])c1ccccc1,O,293.15,8.012084527979475
O=[N+]([O-])c1ccccc1,O,293.15,8.029250413518985
O=[N+]([O-])c1ccccc1,O,295.85,7.966479164975252
O=[N+]([O-])c1ccccc1,O,298.15,7.991913610680096
O=[N+]([O-])c1ccccc1,O,303.15,7.974505314501464
O=[N+]([O-])c1ccccc1,O,303.15,7.991105018584263
O=[N+]([O-])c1ccccc1,O,308.15,7.8943404349560415
O=[N+]([O-])c1ccccc1,O,313.15,7.882922281668015
O=[N+]([O-])c1ccccc1,O,313.15,7.931130240065967
O=[N+]([O-])c1ccccc1,O,314.45,7.810222910502811
O=[N+]([O-])c1ccccc1,O,318.95,7.808030443587485
O=[N+]([O-])c1ccccc1,O,323.15,7.773047409884477
Cc1ccc(C(C)C)cc1,O,298.0,12.714001076483173
Cc1ccc(C(C)C)cc1,O,298.15,11.899744476742386
Cc1ccc(C(C)C)cc1,O,323.0,12.445329674647796
C=CC1CC=CCC1,O,298.15,11.770014300337179
CCc1ccccc1,O,273.2,10.342741983800368
CCc1ccccc1,O,273.65,10.464245545050328
CCc1ccccc1,O,277.65,10.31154596179689
CCc1ccccc1,O,278.15,10.464753406934227
CCc1ccccc1,O,278.2,10.389604413581335
CCc1ccccc1,O,279.45,10.338424080427325
CCc1ccccc1,O,280.25,10.366321793022271
CCc1ccccc1,O,280.25,10.402236546476658
CCc1ccccc1,O,282.15,10.35193871190375
CCc1ccccc1,O,283.15,10.244499469199372
CCc1ccccc1,O,283.15,10.386678841085438
CCc1ccccc1,O,283.2,10.419506666753472
CCc1ccccc1,O,284.95,10.395848753211151
CCc1ccccc1,O,285.25,10.379755892439693
CCc1ccccc1,O,285.65,10.07649503435654
CCc1ccccc1,O,288.15,10.41842570823824
CCc1ccccc1,O,288.15,10.476056231262495
CCc1ccccc1,O,288.15,10.538926167950644
CCc1ccccc1,O,288.15,10.64720188890881
CCc1ccccc1,O,288.2,10.454195209196826
CCc1ccccc1,O,288.25,10.395680664154117
CCc1ccccc1,O,290.09,10.43112309461458
CCc1ccccc1,O,291.05,10.374081632431565
CCc1ccccc1,O,293.15,10.252170646545308
CCc1ccccc1,O,293.15,10.37404727713218
CCc1ccccc1,O,293.2,10.460726231671511
CCc1ccccc1,O,293.25,10.396365068321476
CCc1ccccc1,O,297.65,10.439454468708451
CCc1ccccc1,O,298.15,10.231974419360242
CCc1ccccc1,O,298.15,10.252227094288825
CCc1ccccc1,O,298.15,10.33493224960324
CCc1ccccc1,O,298.15,10.383877679876507
CCc1ccccc1,O,298.15,10.38893998216866
CCc1ccccc1,O,298.15,10.39569288976555
CCc1ccccc1,O,298.15,10.414258174789563
CCc1ccccc1,O,298.15,10.415945842776575
CCc1ccccc1,O,298.15,10.42776035634241
CCc1ccccc1,O,298.15,10.453076092374612
CCc1ccccc1,O,298.15,10.45813961296267
CCc1ccccc1,O,298.15,10.48345763629895
CCc1ccccc1,O,298.15,10.507087416054121
CCc1ccccc1,O,298.15,10.566160061574271
CCc1ccccc1,O,298.15,10.571224613158858
CCc1ccccc1,O,298.15,10.599916841082214
CCc1ccccc1,O,298.15,10.60835577254677
CCc1ccccc1,O,298.15,10.714686621497208
CCc1ccccc1,O,299.9,10.392328269565343
CCc1ccccc1,O,303.15,10.45676903533851
CCc1ccccc1,O,303.2,10.434392235975583
CCc1ccccc1,O,308.15,10.316854690540147
CCc1ccccc1,O,308.15,10.409940630642359
CCc1ccccc1,O,308.15,10.437700547191131
CCc1ccccc1,O,308.2,10.401012107992987
CCc1ccccc1,O,309.71,10.335678976215885
CCc1ccccc1,O,311.5,10.351753495966987
CCc1ccccc1,O,313.15,10.443492294822436
CCc1ccccc1,O,313.2,10.349566633529548
CCc1ccccc1,O,313.2,10.35599208681672
CCc1ccccc1,O,313.45,10.291372362145202
