role,raw_smiles,rdkit_valid,canonical_isomeric,canonical_nonisomeric,rdkit_isomeric_flag,heuristic_flag,detection_method,sample_count,isomer_collision_group,collision_group_id
solute,C1CCCCC1,True,C1CCCCC1,C1CCCCC1,False,False,none,1617,False,
solute,C1=CC=NC=C1,True,c1ccncc1,c1ccncc1,False,False,none,53,False,
solute,CCCC,True,CCCC,CCCC,False,False,none,129,False,
solute,CCCCCC,True,CCCCCC,CCCCCC,False,False,none,2035,False,
solute,C(Cl)(Cl)(Cl)Cl,True,ClC(Cl)(Cl)Cl,ClC(Cl)(Cl)Cl,False,False,none,264,False,
solute,CCSSCC,True,CCSSCC,CCSSCC,False,False,none,3,False,
solute,CC(C)CO,True,CC(C)CO,CC(C)CO,False,False,none,47,False,
solute,CC=C,True,C=CC,C=CC,False,False,none,102,False,
solute,C1=CC=CC=C1,True,c1ccccc1,c1ccccc1,False,False,none,981,False,
solute,CCCCCCCCC,True,CCCCCCCCC,CCCCCCCCC,False,False,none,418,False,
solute,C=CC=C,True,C=CC=C,C=CC=C,False,False,none,118,False,
solute,CC1CCC(CC1)C,True,CC1CCC(C)CC1,CC1CCC(C)CC1,False,False,none,5,False,
solute,CC#N,True,CC#N,CC#N,False,False,none,232,False,
solute,CCC(C)(C)C,True,CCC(C)(C)C,CCC(C)(C)C,False,False,none,104,False,
solute,CCCC(C)C,True,CCCC(C)C,CCCC(C)C,False,False,none,299,False,
solute,CCCCC=C,True,C=CCCCC,C=CCCCC,False,False,none,770,False,
solute,CC(C)CC(C)C,True,CC(C)CC(C)C,CC(C)CC(C)C,False,False,none,270,False,
solute,CCCCCCC,True,CCCCCCC,CCCCCCC,False,False,none,1641,False,
solute,CCCCCC=C,True,C=CCCCCC,C=CCCCCC,False,False,none,495,False,
solute,CCCOC(=O)C,True,CCCOC(C)=O,CCCOC(C)=O,False,False,none,123,False,
solute,CC(C)C,True,CC(C)C,CC(C)C,False,False,none,122,False,
solute,CC1CCCCC1,True,CC1CCCCC1,CC1CCCCC1,False,False,none,611,False,
solute,CCC1CCCCC1,True,CCC1CCCCC1,CCC1CCCCC1,False,False,none,393,False,
solute,CCO,True,CCO,CCO,False,False,none,565,False,
solute,C(Cl)(Cl)Cl,True,ClC(Cl)Cl,ClC(Cl)Cl,False,False,none,323,False,
solute,CC(C)OC(C)C,True,CC(C)OC(C)C,CC(C)OC(C)C,False,False,none,164,False,
solute,C1CC=CC=C1,True,C1=CCCC=C1,C1=CCCC=C1,False,False,none,12,False,
solute,C(C(CO)O)O,True,OCC(O)CO,OCC(O)CO,False,False,none,2,False,
solute,C(CCl)Cl,True,ClCCCl,ClCCCl,False,False,none,168,False,
solute,CC1=CC=C(C=C1)C,True,Cc1ccc(C)cc1,Cc1ccc(C)cc1,False,False,none,167,False,
solute,CCCCC,True,CCCCC,CCCCC,False,False,none,1118,False,
solute,CC1=CCC2CC1C2(C)C,True,CC1=CCC2CC1C2(C)C,CC1=CCC2CC1C2(C)C,False,False,none,18,False,
solute,CCC(=O)C,True,CCC(C)=O,CCC(C)=O,False,False,none,357,False,
solute,CC(CCl)Cl,True,CC(Cl)CCl,CC(Cl)CCl,False,False,none,13,False,
solute,CCC=O,True,CCC=O,CCC=O,False,False,none,27,False,
solute,CC1=CC=CC=C1,True,Cc1ccccc1,Cc1ccccc1,False,False,none,725,False,
solute,CCC(C)CCC(C)C,True,CCC(C)CCC(C)C,CCC(C)CCC(C)C,False,False,none,44,False,
solute,CCCCOP(=O)(OCCCC)OCCCC,True,CCCCOP(=O)(OCCCC)OCCCC,CCCCOP(=O)(OCCCC)OCCCC,False,False,none,7,False,
solute,CC(=O)OC,True,COC(C)=O,COC(C)=O,False,False,none,113,False,
solute,CCCCCO,True,CCCCCO,CCCCCO,False,False,none,89,False,
solute,CC(C)C=C,True,C=CC(C)C,C=CC(C)C,False,False,none,93,False,
solute,C[N+](=O)[O-],True,C[N+](=O)[O-],C[N+](=O)[O-],False,False,none,128,False,
solute,C(=S)=S,True,S=C=S,S=C=S,False,False,none,77,False,
solute,CCC1=CC=CC=C1,True,CCc1ccccc1,CCc1ccccc1,False,False,none,418,False,
solute,CCN(CC)CC,True,CCN(CC)CC,CCN(CC)CC,False,False,none,143,False,
solute,CC(C)O,True,CC(C)O,CC(C)O,False,False,none,207,False,
solute,CC(=C)C,True,C=C(C)C,C=C(C)C,False,False,none,113,False,
solute,C/C=C\C,True,C/C=C\C,CC=CC,True,True,rdkit+heuristic,118,True,solute_iso_collision_0001
solute,CCCCCCCCCC,True,CCCCCCCCCC,CCCCCCCCCC,False,False,none,158,False,
solute,C1=CC=C(C=C1)CCl,True,ClCc1ccccc1,ClCc1ccccc1,False,False,none,25,False,
solute,COC,True,COC,COC,False,False,none,116,False,
solute,CCCCCCCC,True,CCCCCCCC,CCCCCCCC,False,False,none,903,False,
solute,CCOCC,True,CCOCC,CCOCC,False,False,none,317,False,
solute,C(=C(Cl)Cl)Cl,True,ClC=C(Cl)Cl,ClC=C(Cl)Cl,False,False,none,102,False,
solute,CCOC(C)(C)C,True,CCOC(C)(C)C,CCOC(C)(C)C,False,False,none,108,False,
solute,CC(=O)C,True,CC(C)=O,CC(C)=O,False,False,none,439,False,
solute,CCC(C)CC(C)(C)C,True,CCC(C)CC(C)(C)C,CCC(C)CC(C)(C)C,False,False,none,33,False,
solute,C(Cl)Cl,True,ClCCl,ClCCl,False,False,none,240,False,
solute,CCCCCCCCCCO,True,CCCCCCCCCCO,CCCCCCCCCCO,False,False,none,7,False,
solute,CCCl,True,CCCl,CCCl,False,False,none,128,False,
solute,CCC#N,True,CCC#N,CCC#N,False,False,none,120,False,
solute,CCC(=O)O,True,CCC(=O)O,CCC(=O)O,False,False,none,2,False,
solute,CC1CCCC1,True,CC1CCCC1,CC1CCCC1,False,False,none,278,False,
solute,CCCC=O,True,CCCC=O,CCCC=O,False,False,none,78,False,
solute,CCCCCCC=C,True,C=CCCCCCC,C=CCCCCCC,False,False,none,420,False,
solute,C1=CC=C(C=C1)Br,True,Brc1ccccc1,Brc1ccccc1,False,False,none,11,False,
solute,CCCCCCCC=C,True,C=CCCCCCCC,C=CCCCCCCC,False,False,none,35,False,
solute,CC(C)C(C)C(C)C,True,CC(C)C(C)C(C)C,CC(C)C(C)C(C)C,False,False,none,214,False,
solute,CCCCOC(=O)C,True,CCCCOC(C)=O,CCCCOC(C)=O,False,False,none,90,False,
solute,CC(F)F,True,CC(F)F,CC(F)F,False,False,none,127,False,
solute,CC(=C)C=C,True,C=CC(=C)C,C=CC(=C)C,False,False,none,188,False,
solute,CCCCOC=O,True,CCCCOC=O,CCCCOC=O,False,False,none,4,False,
solute,C1CCCC1,True,C1CCCC1,C1CCCC1,False,False,none,323,False,
solute,C=CCCC=C,True,C=CCCC=C,C=CCCC=C,False,False,none,14,False,
solute,C(C(F)(Cl)Cl)(F)(Cl)Cl,True,FC(Cl)(Cl)C(F)(Cl)Cl,FC(Cl)(Cl)C(F)(Cl)Cl,False,False,none,46,False,
solute,CCCC=C,True,C=CCCC,C=CCCC,False,False,none,508,False,
solute,CC1=CC=CC=C1C,True,Cc1ccccc1C,Cc1ccccc1C,False,False,none,138,False,
solute,CCC(=O)OC,True,CCC(=O)OC,CCC(=O)OC,False,False,none,14,False,
solute,CO,True,CO,CO,False,False,none,887,False,
solute,CCCO,True,CCCO,CCCO,False,False,none,305,False,
solute,CCCCO,True,CCCCO,CCCCO,False,False,none,239,False,
solute,CC=C(C)C,True,CC=C(C)C,CC=C(C)C,False,False,none,144,False,
solute,CC(C)C=O,True,CC(C)C=O,CC(C)C=O,False,False,none,54,False,
solute,CCC,True,CCC,CCC,False,False,none,121,False,
solute,CC=O,True,CC=O,CC=O,False,False,none,123,False,
solute,CCC(=O)CC,True,CCC(=O)CC,CCC(=O)CC,False,False,none,23,False,
solute,CCC=C,True,C=CCC,C=CCC,False,False,none,120,False,
solute,C(C(Cl)(Cl)Cl)(F)(F)F,True,FC(F)(F)C(Cl)(Cl)Cl,FC(F)(F)C(Cl)(Cl)Cl,False,False,none,12,False,
solute,C1=COC=C1,True,c1ccoc1,c1ccoc1,False,False,none,111,False,
solute,COC1=CC=CC=C1,True,COc1ccccc1,COc1ccccc1,False,False,none,54,False,
solute,C1COCCO1,True,C1COCCO1,C1COCCO1,False,False,none,148,False,
solute,C=CC1=CC=CC=C1,True,C=Cc1ccccc1,C=Cc1ccccc1,False,False,none,18,False,
solute,COC=O,True,COC=O,COC=O,False,False,none,57,False,
solute,CCC(C)Cl,True,CCC(C)Cl,CCC(C)Cl,False,False,none,26,False,
solute,CCCC(C)(C)C(C)C,True,CCCC(C)(C)C(C)C,CCCC(C)(C)C(C)C,False,False,none,33,False,
solute,CCCCCCCCCCC,True,CCCCCCCCCCC,CCCCCCCCCCC,False,False,none,22,False,
solute,CCOC(=O)C,True,CCOC(C)=O,CCOC(C)=O,False,False,none,316,False,
solute,CCC(C)C,True,CCC(C)C,CCC(C)C,False,False,none,143,False,
solute,C1CCC(CC1)N,True,NC1CCCCC1,NC1CCCCC1,False,False,none,23,False,
solute,CC(C)CCC(C)C,True,CC(C)CCC(C)C,CC(C)CCC(C)C,False,False,none,145,False,
solute,CCCSSCCC,True,CCCSSCCC,CCCSSCCC,False,False,none,3,False,
solute,CC(C)CC(C)(C)C,True,CC(C)CC(C)(C)C,CC(C)CC(C)(C)C,False,False,none,336,False,
solute,CCCCC#C,True,C#CCCCC,C#CCCCC,False,False,none,88,False,
solute,CI,True,CI,CI,False,False,none,100,False,
solute,CC(C)C(C)C,True,CC(C)C(C)C,CC(C)C(C)C,False,False,none,79,False,
solute,CCCCCl,True,CCCCCl,CCCCCl,False,False,none,260,False,
solute,CCC(C)(C)CC,True,CCC(C)(C)CC,CCC(C)(C)CC,False,False,none,17,False,
solute,C1=COC(=C1)C=O,True,O=Cc1ccco1,O=Cc1ccco1,False,False,none,22,False,
solute,C1CC=CC1,True,C1=CCCC1,C1=CCCC1,False,False,none,30,False,
solute,CC(C)CC(=O)C,True,CC(=O)CC(C)C,CC(=O)CC(C)C,False,False,none,52,False,
solute,CC(Cl)(Cl)Cl,True,CC(Cl)(Cl)Cl,CC(Cl)(Cl)Cl,False,False,none,57,False,
solute,C(Br)Br,True,BrCBr,BrCBr,False,False,none,21,False,
solute,CC(C)(C)OC,True,COC(C)(C)C,COC(C)(C)C,False,False,none,109,False,
solute,C/C=C/C,True,C/C=C/C,CC=CC,True,True,rdkit+heuristic,122,True,solute_iso_collision_0001
solute,CCCCCCO,True,CCCCCCO,CCCCCCO,False,False,none,29,False,
solute,C1=CC=C(C=C1)O,True,Oc1ccccc1,Oc1ccccc1,False,False,none,42,False,
solute,CCC(=O)OCC,True,CCOC(=O)CC,CCOC(=O)CC,False,False,none,31,False,
solute,C1=CC=C(C=C1)Cl,True,Clc1ccccc1,Clc1ccccc1,False,False,none,126,False,
solute,CC1=CC(=CC=C1)C,True,Cc1cccc(C)c1,Cc1cccc(C)c1,False,False,none,123,False,
solute,C1COC(=O)O1,True,O=C1OCCO1,O=C1OCCO1,False,False,none,20,False,
solute,CCCCN,True,CCCCN,CCCCN,False,False,none,10,False,
solute,C1CCOC1,True,C1CCOC1,C1CCOC1,False,False,none,141,False,
solute,CCI,True,CCI,CCI,False,False,none,120,False,
solute,CCCNCCC,True,CCCNCCC,CCCNCCC,False,False,none,11,False,
solute,C/C=C\C=C,True,C=C/C=C\C,C=CC=CC,True,True,rdkit+heuristic,24,True,solute_iso_collision_0002
solute,C(Cl)(Cl)(Cl)Br,True,ClC(Cl)(Cl)Br,ClC(Cl)(Cl)Br,False,False,none,19,False,
solute,CCBr,True,CCBr,CCBr,False,False,none,114,False,
solute,C1CCCCCCC1,True,C1CCCCCCC1,C1CCCCCCC1,False,False,none,90,False,
solute,CCCC1=CC=CC=C1,True,CCCc1ccccc1,CCCc1ccccc1,False,False,none,29,False,
solute,CCC(C)O,True,CCC(C)O,CCC(C)O,False,False,none,59,False,
solute,CCCC(C)(C)C,True,CCCC(C)(C)C,CCCC(C)(C)C,False,False,none,58,False,
solute,CCCCCCl,True,CCCCCCl,CCCCCCl,False,False,none,97,False,
solute,CCCC(=O)C,True,CCCC(C)=O,CCCC(C)=O,False,False,none,97,False,
solute,CS(=O)C,True,CS(C)=O,CS(C)=O,False,False,none,15,False,
solute,CC(C)C1=CC=CC=C1,True,CC(C)c1ccccc1,CC(C)c1ccccc1,False,False,none,26,False,
solute,CC1=CC(=CC=C1)O,True,Cc1cccc(O)c1,Cc1cccc(O)c1,False,False,none,19,False,
solute,C1CCC2CCCCC2C1,True,C1CCC2CCCCC2C1,C1CCC2CCCCC2C1,False,False,none,2,False,
solute,CCCC(=C)C,True,C=C(C)CCC,C=C(C)CCC,False,False,none,35,False,
solute,C1=CC=C(C=C1)N,True,Nc1ccccc1,Nc1ccccc1,False,False,none,9,False,
solute,C1CCC=CC1,True,C1=CCCCC1,C1=CCCCC1,False,False,none,162,False,
solute,CCC(C)CC,True,CCC(C)CC,CCC(C)CC,False,False,none,71,False,
solute,C1CCCCCC1,True,C1CCCCCC1,C1CCCCCC1,False,False,none,133,False,
solute,CCSC,True,CCSC,CCSC,False,False,none,3,False,
solute,C(Cl)(Cl)Br,True,ClC(Cl)Br,ClC(Cl)Br,False,False,none,18,False,
solute,C1CCC=CCC1,True,C1=CCCCCC1,C1=CCCCCC1,False,False,none,6,False,
solute,CCC(C)C(C)C,True,CCC(C)C(C)C,CCC(C)C(C)C,False,False,none,67,False,
solute,CCCC(C)CC,True,CCCC(C)CC,CCCC(C)CC,False,False,none,93,False,
solute,C/C=C/C=C,True,C=C/C=C/C,C=CC=CC,True,True,rdkit+heuristic,30,True,solute_iso_collision_0002
solute,CCCCOCCCC,True,CCCCOCCCC,CCCCOCCCC,False,False,none,27,False,
solute,C(C(F)(Cl)Cl)(F)(F)Cl,True,FC(F)(Cl)C(F)(Cl)Cl,FC(F)(Cl)C(F)(Cl)Cl,False,False,none,14,False,
solute,CCCCC(C)CC,True,CCCCC(C)CC,CCCCC(C)CC,False,False,none,21,False,
solute,CCCBr,True,CCCBr,CCCBr,False,False,none,28,False,
solute,C(=C/Cl)\Cl,True,Cl/C=C/Cl,ClC=CCl,True,True,rdkit+heuristic,18,True,solute_iso_collision_0003
solute,CC(C)Br,True,CC(C)Br,CC(C)Br,False,False,none,12,False,
solute,C1=CC=C(C=C1)F,True,Fc1ccccc1,Fc1ccccc1,False,False,none,10,False,
solute,CCCC#N,True,CCCC#N,CCCC#N,False,False,none,38,False,
solute,CCC(C)(C)OC,True,CCC(C)(C)OC,CCC(C)(C)OC,False,False,none,56,False,
solute,CCCCl,True,CCCCl,CCCCl,False,False,none,207,False,
solute,CCCCC(C)C,True,CCCCC(C)C,CCCCC(C)C,False,False,none,40,False,
solute,CCCCCC(C)C,True,CCCCCC(C)C,CCCCCC(C)C,False,False,none,25,False,
solute,CC(C)(C)Cl,True,CC(C)(C)Cl,CC(C)(C)Cl,False,False,none,64,False,
solute,CC[N+](=O)[O-],True,CC[N+](=O)[O-],CC[N+](=O)[O-],False,False,none,29,False,
solute,CC(C)CC=C,True,C=CCC(C)C,C=CCC(C)C,False,False,none,27,False,
solute,C(C(Cl)Cl)Cl,True,ClCC(Cl)Cl,ClCC(Cl)Cl,False,False,none,15,False,
solute,CCCCC=O,True,CCCCC=O,CCCCC=O,False,False,none,41,False,
solute,CCCCCCCl,True,CCCCCCCl,CCCCCCCl,False,False,none,32,False,
solute,CC(=O)CC(=O)C,True,CC(=O)CC(C)=O,CC(=O)CC(C)=O,False,False,none,11,False,
solute,CC(C)(C)N,True,CC(C)(C)N,CC(C)(C)N,False,False,none,2,False,
solute,CCC(CC)CC,True,CCC(CC)CC,CCC(CC)CC,False,False,none,5,False,
solute,CCCS,True,CCCS,CCCS,False,False,none,11,False,
solute,CCCCC1=CC=CC=C1,True,CCCCc1ccccc1,CCCCc1ccccc1,False,False,none,7,False,
solute,CCCCCO[N+](=O)[O-],True,CCCCCO[N+](=O)[O-],CCCCCO[N+](=O)[O-],False,False,none,3,False,
solute,CCC[N+](=O)[O-],True,CCC[N+](=O)[O-],CCC[N+](=O)[O-],False,False,none,20,False,
solute,C(F)(F)(F)Cl,True,FC(F)(F)Cl,FC(F)(F)Cl,False,False,none,9,False,
solute,C=CC1CCC=CC1,True,C=CC1CC=CCC1,C=CC1CC=CCC1,False,False,none,2,False,
solute,CC(=O)OC=C,True,C=COC(C)=O,C=COC(C)=O,False,False,none,44,False,
solute,C1=CSC=C1,True,c1ccsc1,c1ccsc1,False,False,none,12,False,
solute,C=CCCCC=C,True,C=CCCCC=C,C=CCCCC=C,False,False,none,14,False,
solute,CCCCCCC#C,True,C#CCCCCCC,C#CCCCCCC,False,False,none,73,False,
solute,C(=C\Cl)\Cl,True,Cl/C=C\Cl,ClC=CCl,True,True,rdkit+heuristic,18,True,solute_iso_collision_0003
solute,CCCC(=O)OCC,True,CCCC(=O)OCC,CCCC(=O)OCC,False,False,none,18,False,
solute,CCCC(C)CCC,True,CCCC(C)CCC,CCCC(C)CCC,False,False,none,24,False,
solute,CCCCCCCCC=C,True,C=CCCCCCCCC,C=CCCCCCCCC,False,False,none,49,False,
solute,CC(C)(C)C,True,CC(C)(C)C,CC(C)(C)C,False,False,none,10,False,
solute,CC(=C(C)C)C,True,CC(C)=C(C)C,CC(C)=C(C)C,False,False,none,5,False,
solute,C(CBr)Cl,True,ClCCBr,ClCCBr,False,False,none,18,False,
solute,CC(C)C(C)(C)C,True,CC(C)C(C)(C)C,CC(C)C(C)(C)C,False,False,none,36,False,
solute,C=CCCCCC=C,True,C=CCCCCC=C,C=CCCCCC=C,False,False,none,12,False,
solute,C1CCC(=O)CC1,True,O=C1CCCCC1,O=C1CCCCC1,False,False,none,8,False,
solute,CC(C)OC(=O)C,True,CC(=O)OC(C)C,CC(=O)OC(C)C,False,False,none,7,False,
solute,C(CN)CN,True,NCCCN,NCCCN,False,False,none,4,False,
solute,C(C(C(C(F)(F)F)(F)F)(F)F)(C(C(F)(F)F)(F)F)(F)F,True,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,False,False,none,2,False,
solute,COCOC,True,COCOC,COCOC,False,False,none,15,False,
solute,CCCCS,True,CCCCS,CCCCS,False,False,none,12,False,
solute,CCOC=O,True,CCOC=O,CCOC=O,False,False,none,26,False,
solute,CCO[N+](=O)[O-],True,CCO[N+](=O)[O-],CCO[N+](=O)[O-],False,False,none,5,False,
solute,CC(C)[N+](=O)[O-],True,CC(C)[N+](=O)[O-],CC(C)[N+](=O)[O-],False,False,none,16,False,
solute,C(=O)O,True,O=CO,O=CO,False,False,none,7,False,
solute,CC(C)CCO,True,CC(C)CCO,CC(C)CCO,False,False,none,11,False,
solute,CCCCCCCCO,True,CCCCCCCCO,CCCCCCCCO,False,False,none,9,False,
solute,CCCO[N+](=O)[O-],True,CCCO[N+](=O)[O-],CCCO[N+](=O)[O-],False,False,none,3,False,
solute,CC(=O)O,True,CC(=O)O,CC(=O)O,False,False,none,18,False,
solute,CC1=CC[C@@H](CC1)C(=C)C,True,C=C(C)[C@H]1CC=C(C)CC1,C=C(C)C1CC=C(C)CC1,True,True,rdkit+heuristic,1,True,solute_iso_collision_0006
solute,C1=CC=C(C=C1)[N+](=O)[O-],True,O=[N+]([O-])c1ccccc1,O=[N+]([O-])c1ccccc1,False,False,none,4,False,
solute,CC(C)(C)O,True,CC(C)(C)O,CC(C)(C)O,False,False,none,34,False,
solute,CC/C=C/C=C,True,C=C/C=C/CC,C=CC=CCC,True,True,rdkit+heuristic,9,True,solute_iso_collision_0005
solute,CCCC#C,True,C#CCCC,C#CCCC,False,False,none,21,False,
solute,CCC=C(C)C,True,CCC=C(C)C,CCC=C(C)C,False,False,none,7,False,
solute,CC1=NC(=CC=C1)C,True,Cc1cccc(C)n1,Cc1cccc(C)n1,False,False,none,1,False,
solute,CC(C)C(=O)C,True,CC(=O)C(C)C,CC(=O)C(C)C,False,False,none,3,False,
solute,CC(=O)N,True,CC(N)=O,CC(N)=O,False,False,none,3,False,
solute,CCC(C)N,True,CCC(C)N,CCC(C)N,False,False,none,2,False,
solute,CCCC(=O)OC,True,CCCC(=O)OC,CCCC(=O)OC,False,False,none,8,False,
solute,CN(C)C=O,True,CN(C)C=O,CN(C)C=O,False,False,none,43,False,
solute,C(CN)N,True,NCCN,NCCN,False,False,none,8,False,
solute,CN1CCCC1=O,True,CN1CCCC1=O,CN1CCCC1=O,False,False,none,21,False,
solute,CC1(C2CCC(=C)C1C2)C,True,C=C1CCC2CC1C2(C)C,C=C1CCC2CC1C2(C)C,False,False,none,22,False,
solute,CCCCCOC(=O)C,True,CCCCCOC(C)=O,CCCCCOC(C)=O,False,False,none,3,False,
solute,CC(C)C(=NO)C(C)C,True,CC(C)C(=NO)C(C)C,CC(C)C(=NO)C(C)C,False,False,none,5,False,
solute,CCCCCC#C,True,C#CCCCCC,C#CCCCCC,False,False,none,96,False,
solute,CCCCC(=O)C,True,CCCCC(C)=O,CCCCC(C)=O,False,False,none,1,False,
solute,COC(=O)OC,True,COC(=O)OC,COC(=O)OC,False,False,none,4,False,
solute,CC1=CC(=CC(=C1)C)C,True,Cc1cc(C)cc(C)c1,Cc1cc(C)cc(C)c1,False,False,none,14,False,
solute,CC1=CN=CC=C1,True,Cc1cccnc1,Cc1cccnc1,False,False,none,2,False,
solute,CCCOCCC,True,CCCOCCC,CCCOCCC,False,False,none,15,False,
solute,CCNCC,True,CCNCC,CCNCC,False,False,none,10,False,
solute,C1COC1,True,C1COC1,C1COC1,False,False,none,2,False,
solute,C1=CC=C(C=C1)C#N,True,N#Cc1ccccc1,N#Cc1ccccc1,False,False,none,3,False,
solute,C1CCNCC1,True,C1CCNCC1,C1CCNCC1,False,False,none,4,False,
solute,CCCC(=O)CCC,True,CCCC(=O)CCC,CCCC(=O)CCC,False,False,none,9,False,
solute,CC(=O)CCC(=O)C,True,CC(=O)CCC(C)=O,CC(=O)CCC(C)=O,False,False,none,1,False,
solute,C(Cl)(Br)Br,True,ClC(Br)Br,ClC(Br)Br,False,False,none,1,False,
solute,CC1=CC=C(C=C1)O,True,Cc1ccc(O)cc1,Cc1ccc(O)cc1,False,False,none,5,False,
solute,C1CCC(C1)O,True,OC1CCCC1,OC1CCCC1,False,False,none,5,False,
solute,CC(Cl)Cl,True,CC(Cl)Cl,CC(Cl)Cl,False,False,none,60,False,
solute,CCSCC,True,CCSCC,CCSCC,False,False,none,3,False,
solute,C1C=CC=C1,True,C1=CCC=C1,C1=CCC=C1,False,False,none,14,False,
solute,CCCCC(C)(C)C,True,CCCCC(C)(C)C,CCCCC(C)(C)C,False,False,none,16,False,
solute,CCC(C)(C)O,True,CCC(C)(C)O,CCC(C)(C)O,False,False,none,3,False,
solute,CC1=CC=CC=N1,True,Cc1ccccn1,Cc1ccccn1,False,False,none,1,False,
solute,C1CC(=O)C1,True,O=C1CCC1,O=C1CCC1,False,False,none,2,False,
solute,CCCCCCCCCC=C,True,C=CCCCCCCCCC,C=CCCCCCCCCC,False,False,none,9,False,
solute,C=CC=O,True,C=CC=O,C=CC=O,False,False,none,3,False,
solute,CSC,True,CSC,CSC,False,False,none,10,False,
solute,CC(C)I,True,CC(C)I,CC(C)I,False,False,none,12,False,
solute,CCC#CCC,True,CCC#CCC,CCC#CCC,False,False,none,8,False,
solute,C[C@@H]1CCCC[C@@H]1C,True,C[C@@H]1CCCC[C@@H]1C,CC1CCCCC1C,True,True,rdkit+heuristic,25,True,solute_iso_collision_0004
solute,CCCCCCCCCCCC,True,CCCCCCCCCCCC,CCCCCCCCCCCC,False,False,none,14,False,
solute,CCCCO[N+](=O)[O-],True,CCCCO[N+](=O)[O-],CCCCO[N+](=O)[O-],False,False,none,3,False,
solute,CCC(=C)C,True,C=C(C)CC,C=C(C)CC,False,False,none,3,False,
solute,C(C(F)(F)F)(Cl)Br,True,FC(F)(F)C(Cl)Br,FC(F)(F)C(Cl)Br,False,False,none,3,False,
solute,CCCN(CCC)CCC,True,CCCN(CCC)CCC,CCCN(CCC)CCC,False,False,none,3,False,
solute,C1C=CCC=C1,True,C1=CCC=CC1,C1=CCC=CC1,False,False,none,12,False,
solute,CCOC(=O)C1=CC=CC=C1C(=O)OCC,True,CCOC(=O)c1ccccc1C(=O)OCC,CCOC(=O)c1ccccc1C(=O)OCC,False,False,none,2,False,
solute,COCCOC,True,COCCOC,COCCOC,False,False,none,17,False,
solute,CC1=CC=CC=C1O,True,Cc1ccccc1O,Cc1ccccc1O,False,False,none,13,False,
solute,CC/C=C/CC,True,CC/C=C/CC,CCC=CCC,True,True,rdkit+heuristic,2,True,solute_iso_collision_0009
solute,CCC(CC)(CC)O,True,CCC(O)(CC)CC,CCC(O)(CC)CC,False,False,none,2,False,
solute,C1=CC=C(C(=C1)Cl)Cl,True,Clc1ccccc1Cl,Clc1ccccc1Cl,False,False,none,2,False,
solute,CCCCCCN,True,CCCCCCN,CCCCCCN,False,False,none,6,False,
solute,C1CCC(=O)C1,True,O=C1CCCC1,O=C1CCCC1,False,False,none,7,False,
solute,CCCCCCO[N+](=O)[O-],True,CCCCCCO[N+](=O)[O-],CCCCCCO[N+](=O)[O-],False,False,none,4,False,
solute,CCCCCCCCCCC=C,True,C=CCCCCCCCCCC,C=CCCCCCCCCCC,False,False,none,13,False,
solute,COC(OC)OC,True,COC(OC)OC,COC(OC)OC,False,False,none,5,False,
solute,C(=C(Cl)Cl)(Cl)Cl,True,ClC(Cl)=C(Cl)Cl,ClC(Cl)=C(Cl)Cl,False,False,none,3,False,
solute,C1CCC(CC1)O,True,OC1CCCCC1,OC1CCCCC1,False,False,none,3,False,
solute,CC(=C)CC(C)(C)C,True,C=C(C)CC(C)(C)C,C=C(C)CC(C)(C)C,False,False,none,3,False,
solute,C1(=C(C(=C(C(=C1F)F)F)F)F)F,True,Fc1c(F)c(F)c(F)c(F)c1F,Fc1c(F)c(F)c(F)c(F)c1F,False,False,none,5,False,
solute,CCCCCCCCCCCCCCCC,True,CCCCCCCCCCCCCCCC,CCCCCCCCCCCCCCCC,False,False,none,4,False,
solute,CCCCCCCCCCCCCC,True,CCCCCCCCCCCCCC,CCCCCCCCCCCCCC,False,False,none,8,False,
solute,CC(C)(C)C1=CC=CC=C1,True,CC(C)(C)c1ccccc1,CC(C)(C)c1ccccc1,False,False,none,5,False,
solute,C(CO)O,True,OCCO,OCCO,False,False,none,16,False,
solute,CC(=O)C1=CC=CC=C1,True,CC(=O)c1ccccc1,CC(=O)c1ccccc1,False,False,none,1,False,
solute,C(C(F)(F)F)O,True,OCC(F)(F)F,OCC(F)(F)F,False,False,none,1,False,
solute,CCCCCC(=O)C,True,CCCCCC(C)=O,CCCCCC(C)=O,False,False,none,7,False,
solute,C1=CC=C(C=C1)CO,True,OCc1ccccc1,OCc1ccccc1,False,False,none,3,False,
solute,C1CCC/C=C\CC1,True,C1=C\CCCCCC/1,C1=CCCCCCC1,True,True,rdkit+heuristic,6,True,solute_iso_collision_0007
solute,CCCCC(=O)OC,True,CCCCC(=O)OC,CCCCC(=O)OC,False,False,none,1,False,
solute,CC(=O)N(C)C,True,CC(=O)N(C)C,CC(=O)N(C)C,False,False,none,3,False,
solute,COC(=O)C=C,True,C=CC(=O)OC,C=CC(=O)OC,False,False,none,4,False,
